#number,value,params_x0,params_x1,params_x2,params_x3,params_x4,params_x5,params_x6,params_x7,params_x8,params_x9,params_x10,params_x11
253,8.448646e+01,-1.804083e-01,-2.346992e-02,-7.567589e-01,-2.072613e-01,-5.394631e-01,1.178438e-01,-3.486892e-01,4.448499e-01,1.543378e-01,-6.749597e-01,7.698475e-01,-4.138403e-01
254,8.250428e+01,-2.660496e-01,1.374710e-01,-7.242977e-01,-7.977359e-03,-5.626298e-01,2.892840e-01,6.452111e-02,6.567580e-01,4.338898e-02,-5.394398e-01,5.126614e-01,1.526287e-01
255,6.497016e+01,-2.741678e-01,4.291278e-01,-7.689720e-01,-3.431247e-01,-4.040761e-01,6.581674e-01,-9.174071e-02,3.197354e-01,2.996509e-01,-3.972253e-01,5.953317e-01,-7.347081e-02
256,9.191264e+01,-2.217637e-01,4.719525e-02,-9.617106e-01,-8.439531e-03,-7.179093e-01,7.274608e-02,-1.431391e-01,5.561226e-01,-1.620956e-02,-5.769400e-01,8.301109e-01,-3.248035e-01
257,8.113075e+01,-4.522747e-01,3.342794e-01,-7.208721e-01,1.821096e-01,-9.245167e-01,4.789959e-01,-2.571650e-02,1.470714e-01,1.759760e-02,-6.202768e-01,5.559978e-01,-1.196317e-01
258,8.179053e+01,-2.086582e-01,1.044794e-01,-9.500153e-01,-2.565919e-01,-4.974414e-01,4.021992e-01,-3.403463e-01,3.123636e-01,3.123199e-01,-6.190490e-01,2.146915e-01,-2.255164e-01
259,7.949808e+01,-2.562336e-01,-2.039082e-01,-6.291278e-01,-2.293593e-01,-7.820359e-01,3.488896e-01,-1.717201e-01,4.014946e-01,2.455251e-01,-4.497140e-01,5.549654e-01,-1.099834e-01
260,8.148856e+01,-1.279660e-01,-1.699111e-01,-9.201673e-01,8.484036e-02,-6.657237e-01,3.380414e-01,-2.717959e-01,3.565873e-01,1.617942e-01,-7.043041e-01,5.943788e-01,-3.116352e-01
261,7.397448e+01,-3.554827e-01,1.101630e-01,-8.286638e-01,3.350312e-01,-7.470211e-01,1.526085e-01,-2.427111e-01,4.300843e-01,3.942771e-01,-6.090599e-01,6.564449e-01,-3.519388e-01
262,8.809368e+01,-4.999040e-01,8.314715e-02,-9.623882e-01,-9.091729e-02,-5.923063e-01,8.436960e-02,-1.969969e-01,2.716980e-01,4.130591e-02,-6.038703e-01,5.392008e-01,-1.737952e-01
263,7.615608e+01,-4.949739e-01,9.906649e-02,-8.555408e-01,-1.378059e-01,-6.251014e-01,5.707199e-01,-5.807392e-02,6.341214e-01,9.957161e-02,-9.364221e-01,3.698684e-01,-1.580528e-01
264,7.594357e+01,-3.333906e-01,6.600939e-02,-6.510754e-01,1.599523e-02,-5.671495e-01,4.015096e-03,-1.053223e-01,2.765626e-01,-2.246686e-01,-2.467344e-01,4.781147e-01,1.653652e-01
265,7.668715e+01,-5.112267e-01,2.228474e-01,-9.955425e-01,6.240107e-02,-7.193888e-01,1.191129e-01,-1.086844e-01,2.924140e-01,2.735390e-01,-7.587624e-01,4.403343e-01,1.828573e-01
266,7.717870e+01,-2.498045e-01,2.353539e-01,-8.782242e-01,-2.872191e-01,-5.769013e-01,1.899768e-01,-2.264179e-01,3.962668e-01,4.101919e-02,-5.084728e-01,5.490022e-01,-1.235211e-01
267,7.843367e+01,-3.825671e-01,-1.811001e-01,-9.361962e-01,1.525651e-01,-7.540438e-01,1.512678e-01,-3.054071e-01,3.876862e-01,-6.774153e-02,-6.786193e-01,8.274464e-01,-1.857170e-01
268,7.197621e+01,-3.166930e-01,1.763850e-02,-8.942981e-01,-1.959363e-01,-6.455816e-01,1.333425e-02,-2.250417e-01,1.925714e-01,2.991632e-01,-3.829978e-01,6.971771e-01,8.192573e-02
269,8.568677e+01,-2.988534e-01,1.262022e-01,-9.364017e-01,-3.391052e-02,-7.015530e-01,6.335861e-02,-4.822953e-01,4.392735e-01,1.035931e-03,-7.825208e-01,4.904469e-01,-6.196774e-02
270,8.533651e+01,-4.951371e-01,1.904261e-01,-8.227677e-01,8.797409e-02,-5.254394e-01,9.020496e-02,3.878240e-02,7.827177e-01,6.545147e-02,-5.542652e-01,5.408100e-01,-2.142440e-02
271,8.866648e+01,-3.096938e-01,1.328381e-02,-8.163127e-01,-1.796762e-01,-6.429339e-01,2.718980e-01,-8.985261e-02,1.990948e-01,1.344941e-01,-7.712748e-01,3.922240e-01,-3.219082e-01
272,7.304320e+01,-2.566252e-01,1.590699e-01,-8.704672e-01,-1.787376e-01,-7.766064e-01,5.705014e-02,-8.090948e-02,1.533095e-01,-7.597737e-02,-1.284763e-01,9.329525e-01,-6.185365e-01
273,8.427539e+01,-1.935175e-01,6.623706e-02,-8.872294e-01,3.693762e-02,-6.738918e-01,7.123650e-02,-5.200074e-02,5.842677e-01,-1.405199e-01,-3.044130e-01,5.570995e-01,-8.095966e-02
274,8.525547e+01,-3.882286e-01,5.114396e-02,-8.680427e-01,5.724234e-02,-4.374402e-01,3.271541e-01,-1.952968e-01,3.895457e-01,-1.061568e-01,-5.968569e-01,5.103666e-01,-2.789215e-01
275,8.063478e+01,-3.690582e-01,-1.665013e-01,-5.316299e-01,9.228204e-02,-6.878607e-01,1.458402e-02,-6.897555e-02,6.898288e-01,-3.686125e-02,-3.715518e-01,4.143733e-01,-6.170354e-03
276,8.460781e+01,-1.499745e-01,3.448923e-01,-5.029979e-01,5.941631e-02,-7.683085e-01,9.115389e-02,-1.321739e-01,6.689270e-01,1.624912e-01,-7.314127e-01,8.496300e-01,-5.540811e-02
277,7.772147e+01,-1.912066e-01,2.392920e-01,-7.431750e-01,4.333789e-03,-5.587416e-01,1.720447e-01,-4.440295e-01,3.887549e-01,2.624651e-01,-6.832939e-01,5.501238e-01,-7.319461e-02
278,8.814254e+01,-4.766603e-01,7.767916e-02,-7.109532e-01,-1.145172e-02,-5.799453e-01,8.831296e-02,-2.501097e-01,5.323685e-01,1.907169e-01,-5.788071e-01,3.816224e-01,-4.441876e-01
279,8.492393e+01,-1.333324e-01,-1.136953e-01,-8.792803e-01,-2.073671e-01,-8.130953e-01,8.010311e-02,-4.143914e-01,2.536599e-01,2.439105e-01,-8.729755e-01,5.006436e-01,-1.483074e-01
280,8.658187e+01,-5.771267e-01,7.684171e-02,-9.609136e-01,-6.919595e-02,-5.682274e-01,-1.086402e-01,-3.293258e-02,5.838207e-01,-7.987990e-02,-6.771873e-01,4.463415e-01,-1.035064e-01
281,8.831962e+01,-5.343557e-01,1.667060e-01,-6.774307e-01,-2.584866e-02,-3.735418e-01,8.910845e-02,-4.842814e-02,3.437223e-01,-1.434665e-01,-7.625395e-01,2.159252e-01,-4.658036e-02
282,7.416046e+01,-5.470048e-01,1.237776e-01,-8.191283e-01,-2.278984e-01,-7.010930e-01,1.806239e-01,-2.142965e-01,2.059042e-01,3.057200e-02,-3.740527e-01,7.031319e-01,-2.300987e-03
283,8.650136e+01,-2.521219e-01,8.890529e-02,-6.193019e-01,3.446242e-02,-6.511333e-01,8.318168e-02,-1.888600e-01,3.230407e-01,5.046312e-02,-8.488376e-01,8.513136e-01,-4.785247e-01
284,8.288971e+01,-1.801953e-01,6.978123e-02,-7.538516e-01,8.254744e-02,-4.704573e-01,2.773220e-01,-1.535514e-01,2.110044e-01,-1.296188e-01,-6.425616e-01,3.821699e-01,-1.185461e-01
285,8.868544e+01,-2.084354e-01,7.411328e-02,-7.432742e-01,-1.089011e-01,-5.746693e-01,5.839478e-02,3.238009e-02,2.950473e-01,1.526166e-01,-6.273857e-01,6.051173e-01,-1.711745e-01
286,7.806942e+01,-2.851037e-01,4.673983e-02,-8.210349e-01,-1.866448e-01,-5.848203e-01,4.112690e-01,-3.697160e-01,2.273043e-01,1.809039e-01,-7.308628e-01,1.717708e-01,-3.557100e-01
287,8.008730e+01,-3.207375e-01,-1.313968e-01,-8.484845e-01,-3.191625e-02,-5.428829e-01,2.408722e-01,-1.485545e-01,2.372505e-01,2.194964e-01,-6.430456e-01,5.622242e-01,-4.006247e-01
288,6.930023e+01,-4.810392e-01,1.445369e-01,-9.966942e-01,-1.067753e-01,-6.913844e-01,1.225054e-01,5.087154e-02,5.816518e-01,1.068878e-01,-6.135400e-01,3.882214e-01,1.796956e-01
289,7.641140e+01,-4.300265e-01,1.037863e-01,-7.724391e-01,1.620276e-02,-6.091750e-01,5.441632e-02,-2.482387e-01,4.521869e-01,7.712074e-02,-5.873343e-01,1.851580e-01,-2.424514e-01
290,7.881621e+01,-5.896209e-01,1.144754e-02,-7.394841e-01,1.678804e-01,-4.704019e-01,1.815176e-02,-1.480919e-01,4.126557e-01,4.985499e-02,-6.064188e-01,4.405118e-01,-2.925548e-01
291,8.690564e+01,-2.952914e-01,-4.092476e-03,-8.399556e-01,-2.432252e-01,-2.788674e-01,-3.539285e-02,-1.353877e-01,5.851462e-01,1.007411e-01,-7.142127e-01,3.662828e-01,-3.374113e-01
292,6.975971e+01,-5.618946e-01,9.450283e-02,-8.290494e-01,1.676178e-01,-5.340832e-01,6.909598e-02,2.397636e-02,2.926592e-01,7.168050e-02,-6.857113e-01,3.390768e-01,-4.963131e-01
293,7.936559e+01,-3.846431e-01,-4.871033e-03,-8.925398e-01,1.062991e-01,-6.640180e-01,1.608010e-03,-3.553766e-01,2.286961e-01,-3.075190e-01,-6.213667e-01,5.086762e-01,-3.476815e-01
294,7.286940e+01,-4.958144e-01,7.164777e-02,-6.578437e-01,-2.171185e-01,-6.378014e-01,-1.440702e-02,6.968610e-02,5.031013e-01,1.326509e-02,-6.857236e-01,2.474479e-01,-2.102197e-01
295,7.959020e+01,-2.266437e-01,7.449217e-02,-6.436444e-01,2.702625e-03,-4.667366e-01,-5.882157e-02,-1.528518e-02,2.152895e-01,-1.331322e-01,-4.692667e-01,3.216845e-01,-3.123740e-01
296,6.477994e+01,-3.061777e-01,4.702029e-01,-8.180331e-01,-2.496508e-02,-3.289720e-01,1.678654e-01,-1.464115e-02,6.661626e-02,-1.040454e-01,-3.593165e-01,2.635835e-01,-2.122361e-01
297,8.086274e+01,-1.807220e-01,2.299306e-01,-7.586312e-01,-7.796321e-02,-5.139766e-01,2.080537e-02,3.892086e-03,2.743806e-01,1.844522e-01,-9.153017e-01,5.796593e-01,-1.362870e-01
298,8.729339e+01,-4.203828e-01,2.355766e-01,-7.748414e-01,-2.435215e-01,-4.717776e-01,1.393596e-02,2.537609e-01,3.067446e-01,7.525004e-02,-8.354715e-01,3.167911e-01,-4.691480e-01
299,7.774239e+01,-2.177696e-01,6.085797e-02,-7.609708e-01,-2.027879e-01,-5.403871e-01,1.849268e-01,1.420611e-01,4.000645e-01,5.524024e-02,-7.889758e-01,6.138885e-01,-4.513721e-01
300,7.662596e+01,-1.203337e-01,5.177855e-02,-8.562552e-01,-2.779135e-01,-2.426344e-01,-6.191724e-02,-1.933142e-01,3.767401e-01,3.402209e-02,-7.952658e-01,7.009024e-01,-6.280953e-01
301,8.212505e+01,-2.982522e-01,1.158485e-01,-5.909392e-01,-5.167243e-02,-2.834088e-01,1.476161e-02,1.435982e-01,4.463746e-01,-1.228098e-01,-4.073595e-01,4.715007e-01,-2.607594e-01
302,9.058508e+01,-2.593796e-01,-1.498309e-01,-9.867439e-01,-6.292658e-02,-2.512890e-01,1.589815e-01,-5.151881e-02,2.699831e-01,5.379159e-02,-9.488330e-01,3.272124e-01,-4.701243e-01
303,8.706247e+01,-5.027162e-01,3.032280e-01,-6.950406e-01,-1.091041e-01,-2.806720e-01,-4.005602e-02,-7.914019e-02,4.190795e-01,-2.587181e-02,-7.864996e-01,5.229926e-01,-4.461848e-01
304,6.895643e+01,-6.427358e-01,6.035359e-02,-9.161266e-01,-3.472560e-01,-3.618268e-01,1.641611e-01,1.488546e-01,4.671314e-01,1.165919e-01,-8.059537e-01,4.340108e-01,5.118699e-02
305,8.256860e+01,-2.222018e-01,9.170792e-02,-5.985648e-01,-9.691545e-02,-4.160705e-01,-8.614849e-02,-4.332611e-01,5.260442e-01,3.131641e-01,-6.067403e-01,3.432588e-01,-1.365221e-01
306,6.929705e+01,-1.426654e-01,2.320135e-01,-7.627284e-01,7.111517e-02,-3.839717e-01,7.583558e-03,1.103974e-01,2.427021e-01,1.187732e-01,-6.034534e-01,4.562367e-01,-4.744926e-01
307,8.457827e+01,-5.265014e-01,-1.435321e-01,-9.698146e-01,-1.099196e-01,-7.360048e-01,3.240126e-01,-4.634636e-02,1.605933e-01,5.525205e-02,-9.219031e-01,4.600643e-01,-2.766749e-01
308,8.256888e+01,-5.140264e-01,-1.170909e-01,-8.888592e-01,-3.959729e-03,-7.337420e-01,-5.715673e-02,-1.537810e-01,4.929986e-01,-3.947888e-02,-4.548126e-01,3.602240e-01,-6.831555e-01
309,8.176934e+01,-6.029314e-01,7.745151e-02,-7.328228e-01,-1.659214e-01,-1.524133e-01,3.921103e-01,-1.827598e-01,1.886114e-01,1.357528e-01,-9.195615e-01,2.840752e-01,-5.001343e-01
310,6.994596e+01,-6.218148e-01,-3.596820e-02,-7.252282e-01,-1.717626e-01,-5.867703e-02,1.384439e-01,2.992804e-01,1.547113e-01,-1.834286e-01,-9.916533e-01,-2.033721e-01,-6.076825e-01
311,8.397801e+01,-3.452618e-01,-2.565797e-01,-7.301859e-01,-1.034162e-01,-2.767518e-01,6.200767e-02,1.637856e-01,3.439957e-01,9.821656e-02,-9.551881e-01,5.454464e-01,-4.443487e-01
312,8.823360e+01,-3.182229e-01,-4.603103e-01,-7.555984e-01,-3.252503e-01,-3.424316e-01,-1.610328e-01,-3.371604e-01,4.807829e-01,1.665119e-01,-6.444297e-01,1.575078e-01,-3.997472e-01
313,7.559638e+01,-4.675584e-01,2.703312e-01,-8.029053e-01,-1.584114e-01,-5.216135e-01,-3.449281e-01,4.564614e-02,4.587366e-01,2.223136e-01,-9.358616e-01,4.831367e-01,-5.788267e-01
314,7.896000e+01,-3.883720e-01,3.376996e-01,-7.399217e-01,-1.027914e-01,-5.443637e-01,-1.195954e-01,-1.107938e-01,7.058896e-01,2.545896e-01,-7.507064e-01,4.058024e-01,-4.392478e-01
315,7.489431e+01,-6.224210e-01,2.434928e-01,-8.680464e-01,-2.262748e-01,-1.549178e-01,8.468560e-02,9.616649e-02,1.572500e-01,-1.094121e-02,-7.679782e-01,2.624382e-01,-1.623687e-01
316,7.512873e+01,-1.767973e-01,-1.312869e-03,-7.970563e-01,-2.820998e-01,-4.120892e-01,1.076392e-02,-2.153423e-01,2.592540e-01,9.507256e-02,-7.843106e-01,5.518200e-01,-7.453251e-01
317,8.774511e+01,-3.108565e-01,2.080639e-01,-8.078268e-01,-1.962837e-01,-5.013680e-01,3.013817e-01,-1.045060e-01,2.782742e-01,2.502476e-01,-8.067094e-01,3.956208e-01,1.148385e-01
318,8.870955e+01,-5.190851e-01,-3.611812e-02,-8.907309e-01,-1.973722e-01,-3.955149e-01,-1.047344e-01,-2.627711e-02,4.507523e-01,-9.215630e-03,-8.329210e-01,4.000191e-01,-3.097086e-01
319,7.816524e+01,-4.926892e-01,2.386230e-01,-9.990475e-01,-1.228618e-01,-4.072699e-01,1.136585e-01,2.541558e-01,4.143872e-01,3.245702e-02,-7.428442e-01,5.042186e-01,-3.982139e-01
320,8.802155e+01,-5.155614e-01,-3.566442e-01,-7.263967e-01,-2.392480e-01,-1.907665e-01,-2.557431e-01,-3.450843e-01,4.936055e-01,1.630395e-01,-7.166590e-01,2.948623e-01,-5.422472e-01
321,8.695040e+01,-2.455951e-01,-5.911226e-02,-6.625037e-01,-3.298417e-01,-3.453457e-01,5.141698e-02,-6.495666e-02,3.133810e-01,1.128723e-01,-9.270786e-01,3.486435e-01,-2.993320e-01
322,8.645136e+01,-6.020827e-01,-2.254921e-01,-6.750693e-01,-3.875373e-01,-3.554348e-01,-4.304014e-02,1.506959e-02,4.004940e-01,-2.611898e-01,-7.074594e-01,2.896802e-02,-3.582612e-01
323,8.324749e+01,-6.756818e-01,-5.852959e-02,-7.259590e-01,-1.649554e-01,-1.056980e-01,5.112873e-02,4.445198e-02,7.233228e-02,-2.350227e-01,-6.728941e-01,2.808204e-01,-3.148439e-01
324,7.848939e+01,-3.293837e-01,-2.702205e-01,-9.222794e-01,-1.030416e-01,-3.488344e-01,1.174738e-01,-4.268468e-01,3.019404e-01,-9.330741e-02,-8.249728e-01,3.434213e-01,-2.774925e-01
325,9.201365e+01,-2.801896e-01,-1.810771e-01,-7.684680e-01,-9.332162e-02,-4.720183e-01,9.131559e-02,-1.642865e-01,1.485585e-01,-3.830054e-02,-6.959894e-01,4.566906e-01,-6.029253e-01
326,7.520327e+01,-5.374678e-01,1.995922e-03,-5.525292e-01,-2.363545e-01,-1.045608e-01,-3.913331e-02,-2.583268e-01,3.082015e-01,2.129732e-01,-7.339282e-01,1.983085e-01,-2.088938e-01
327,8.778489e+01,-4.915881e-01,-5.421908e-03,-9.392447e-01,-1.704786e-01,-4.663165e-01,-1.760814e-01,-1.153244e-02,3.594431e-01,-1.025770e-01,-6.932037e-01,5.121816e-01,-3.031422e-02
328,7.142794e+01,-5.982353e-01,-3.996057e-01,-6.489906e-01,-2.568394e-01,-8.179662e-02,3.201703e-01,-1.132548e-02,2.793730e-01,1.280966e-01,-8.166650e-01,4.019319e-01,-2.455914e-01
329,8.209341e+01,-2.660710e-01,-6.355459e-02,-8.509748e-01,-1.015423e-01,-6.513170e-01,2.240286e-02,-1.211810e-02,3.275689e-01,6.078322e-02,-5.827731e-01,4.325707e-01,-4.546915e-01
330,9.051799e+01,-2.954888e-01,-3.516691e-01,-6.590214e-01,-3.956884e-01,-3.954801e-01,4.675068e-02,-2.560058e-01,2.803158e-01,4.406993e-02,-3.800514e-01,9.561507e-02,-2.324134e-01
331,7.799439e+01,-2.682635e-01,-3.208072e-01,-6.645523e-01,-1.171742e-01,-4.478505e-01,-8.305419e-02,-1.815246e-01,2.341640e-01,-6.216220e-02,-7.391983e-01,5.229245e-01,-4.667820e-01
332,8.417572e+01,-3.805723e-01,-1.309279e-01,-5.243207e-01,-9.787728e-02,-4.538713e-01,8.448415e-02,-5.517730e-02,3.283811e-01,6.512301e-02,-7.791413e-01,6.568585e-02,-4.153461e-01
333,8.511290e+01,-4.060721e-01,-3.479010e-01,-8.773092e-01,-2.086578e-01,-4.679254e-01,-8.945675e-02,-1.265023e-01,2.180350e-01,-2.725983e-01,-4.681594e-01,3.075582e-01,-5.217838e-01
334,8.577361e+01,-4.880491e-01,-2.114040e-01,-8.084327e-01,-2.864191e-02,-4.169327e-01,-1.243830e-01,-1.522650e-01,4.632554e-01,-1.555707e-02,-6.580666e-01,3.232070e-01,-3.566065e-01
335,8.489338e+01,-3.189478e-01,-1.415241e-01,-7.330587e-01,1.936686e-02,-2.764921e-01,-9.661390e-02,-3.648650e-01,4.377885e-01,1.095283e-01,-5.902955e-01,5.699203e-01,-2.280728e-01
336,7.721747e+01,-4.097470e-01,-2.365485e-01,-5.288988e-01,-2.479176e-01,-2.691671e-01,9.192461e-02,-4.793611e-02,1.937060e-01,-1.914100e-01,-5.459915e-01,2.676869e-01,-2.893263e-01
337,8.444428e+01,-4.830228e-01,-2.097221e-01,-5.788765e-01,-2.017133e-01,-4.433229e-01,2.847900e-01,-1.529181e-01,3.022864e-01,1.454532e-01,-3.105896e-01,2.849050e-01,-4.257049e-01
338,7.341065e+01,-2.186933e-01,-1.201644e-01,-8.744752e-01,7.185650e-02,-2.918089e-01,-2.385555e-01,-6.352172e-02,3.049905e-01,-2.369222e-01,-3.988063e-01,4.291112e-01,-3.871858e-01
339,7.919380e+01,-2.445872e-01,-3.152324e-01,-7.914164e-01,-2.673808e-01,-3.219157e-01,-7.253774e-02,-3.468327e-01,2.365199e-01,3.270791e-02,-5.626857e-01,3.180518e-01,-3.634080e-01
340,8.731183e+01,-2.626490e-01,-2.239876e-01,-8.542799e-01,-2.280362e-01,-4.755087e-01,-1.349399e-01,-2.312568e-02,5.075463e-01,-8.802918e-02,-6.817681e-01,4.193222e-01,-2.178335e-01
341,7.223382e+01,-5.371803e-01,-1.953304e-01,-6.748447e-01,-3.445274e-01,-3.996737e-01,-1.294886e-01,-4.231226e-02,1.887806e-01,-1.207501e-01,-4.943780e-01,4.502442e-01,-1.321031e-01
342,8.184703e+01,-4.832824e-01,-1.481857e-01,-5.135127e-01,-1.581675e-01,-3.448575e-01,-1.707390e-01,-1.654732e-01,3.084021e-01,1.555657e-03,-4.926182e-01,2.834950e-01,-9.601644e-02
343,8.190553e+01,-3.540743e-01,-2.304642e-01,-7.578219e-01,-2.032288e-01,-4.172370e-01,-9.316512e-02,-2.266357e-01,5.498421e-01,-3.434309e-02,-6.632330e-01,2.535188e-01,-1.263829e-01
344,8.064593e+01,-1.151852e-01,-3.835441e-01,-6.735447e-01,-3.954040e-01,-1.873073e-01,-2.931016e-01,-4.677204e-01,6.341422e-01,-3.152474e-02,-3.240180e-01,1.233597e-01,-3.360385e-01
345,8.115582e+01,-5.807154e-01,-1.301375e-01,-6.199535e-01,-2.653408e-01,-3.911733e-01,-2.785768e-01,7.958777e-02,3.744705e-01,-1.200897e-01,-6.711836e-01,2.723292e-01,-1.310178e-01
346,7.373885e+01,-3.085474e-01,-2.685706e-01,-5.440275e-01,-4.554486e-02,-4.926162e-01,-2.193335e-01,9.520333e-02,3.921689e-01,-7.551492e-03,-3.884188e-01,4.952785e-01,-4.698520e-01
347,7.020652e+01,-2.129181e-01,-1.056533e-01,-7.993545e-01,7.764171e-02,-4.146181e-01,-5.664575e-03,-1.292858e-01,2.134699e-01,7.927197e-02,-5.090710e-01,4.673855e-01,-2.991659e-01
348,7.592582e+01,-4.544629e-02,-2.742718e-01,-6.650885e-01,-1.155985e-01,-4.096742e-01,-3.069675e-01,-2.305388e-01,1.505672e-01,-5.705445e-02,-7.166915e-01,3.810088e-01,-7.513635e-02
349,8.545447e+01,-4.210922e-01,-3.205399e-01,-8.067477e-01,-1.235007e-01,-4.842159e-01,2.465380e-03,-4.430631e-01,3.615303e-01,5.470903e-02,-6.073411e-01,4.008724e-01,-3.434382e-01
350,9.656719e+01,-6.046775e-01,-2.388963e-01,-9.232486e-01,-2.251740e-01,-5.797738e-01,-8.438486e-03,-6.600106e-02,4.484550e-01,4.116654e-02,-5.615110e-01,5.779188e-01,-2.665321e-01
351,7.444254e+01,-2.024335e-01,-7.151259e-02,-8.313578e-01,-2.932578e-01,-2.114898e-01,-4.681265e-02,-2.676980e-01,4.664948e-01,1.481041e-02,-7.207916e-01,4.708632e-01,-2.177787e-02
352,7.087844e+01,-4.152868e-01,-8.903348e-02,-7.765561e-01,-1.475559e-01,-5.399912e-01,-2.066277e-01,-7.894216e-04,3.900498e-01,-2.398848e-01,-4.087537e-01,4.474906e-01,-1.934206e-01
353,8.688720e+01,-5.159392e-01,-2.509194e-01,-7.575260e-01,-3.606378e-01,-4.743588e-01,-8.906527e-02,-1.503989e-01,3.845462e-01,-1.158608e-01,-6.817841e-01,4.475875e-01,-2.008851e-01
354,7.667569e+01,-4.905292e-01,-2.798005e-01,-8.062975e-01,-3.944903e-01,-5.556760e-01,1.046950e-01,-1.918668e-01,4.216353e-01,1.334416e-01,-6.792042e-01,3.927503e-01,-1.743467e-01
355,8.135615e+01,-6.826478e-01,-3.237580e-01,-9.195781e-01,-1.821779e-01,-8.020041e-01,-1.306948e-01,-1.434891e-01,3.502523e-01,-1.573716e-01,-6.097698e-01,5.429112e-01,-1.107549e-01
356,8.085608e+01,-5.290812e-01,-1.426839e-01,-8.634731e-01,-1.843007e-02,-6.053003e-01,5.343134e-02,-1.502493e-01,3.189926e-01,4.925296e-02,-3.895003e-01,5.145671e-01,-4.890866e-01
357,9.164529e+01,-3.955569e-01,-4.280861e-01,-8.924031e-01,-2.064097e-01,-5.163989e-01,-1.573497e-01,-1.083039e-01,3.037158e-01,-1.171159e-01,-8.257987e-01,6.928044e-01,-3.620433e-01
358,9.286846e+01,-4.866245e-01,8.462086e-02,-6.417866e-01,-2.621982e-01,-4.206269e-01,2.925995e-02,-2.277323e-01,1.917026e-01,-7.237078e-02,-6.958248e-01,5.163911e-01,-1.655836e-01
359,8.004547e+01,-2.448723e-01,-2.654035e-01,-7.353838e-01,-3.412817e-01,-6.969609e-01,-1.267958e-02,-1.426721e-01,2.266096e-01,1.127742e-01,-3.614212e-01,5.076332e-01,-1.771632e-01
360,8.307985e+01,-5.243202e-01,-2.180526e-01,-9.973714e-01,-4.133876e-02,-6.562958e-01,2.621352e-02,-8.813471e-02,6.018905e-01,-4.320175e-02,-7.470997e-01,4.260293e-01,-2.491620e-01
361,8.523183e+01,-4.024219e-01,-6.482612e-02,-7.012915e-01,-1.728145e-01,-7.878197e-01,-1.157527e-01,5.562132e-03,3.229913e-01,1.076732e-01,-8.119781e-01,4.454870e-01,-5.025688e-02
362,7.868047e+01,-4.260392e-01,-1.293410e-01,-7.114216e-01,-8.473519e-02,-5.591023e-01,2.454835e-02,7.686783e-02,4.874677e-01,2.172500e-01,-6.781104e-01,3.130104e-01,-3.820765e-01
363,9.178856e+01,-4.403108e-01,-1.694246e-01,-6.807720e-01,-9.375325e-02,-3.846180e-01,3.516128e-03,-3.491559e-01,5.127800e-01,1.784427e-01,-4.530120e-01,5.795202e-01,-2.873244e-01
364,8.286750e+01,-4.645535e-01,-8.250035e-03,-6.359188e-01,1.219738e-01,-5.053410e-01,6.716161e-02,-4.890903e-01,1.545075e-01,-1.236590e-01,-5.658577e-01,6.323731e-01,-2.819965e-01
365,9.555190e+01,-4.058286e-01,-2.860789e-01,-6.828873e-01,-3.098832e-01,-3.479504e-01,-1.080138e-02,-1.891624e-01,3.637581e-01,-1.093502e-01,-7.750139e-01,3.880251e-01,-1.946412e-01
366,7.545530e+01,-3.877720e-01,-2.019511e-01,-7.413097e-01,-3.086296e-01,-3.215164e-01,-5.943774e-02,-1.857840e-01,3.157906e-01,6.457155e-02,-6.268920e-01,6.048705e-01,-4.838257e-01
367,8.750992e+01,-5.561077e-01,-2.832782e-01,-9.110851e-01,-1.047225e-01,-2.765102e-01,-1.387932e-01,-8.126410e-02,5.476018e-01,-1.367083e-01,-6.871428e-01,5.392040e-01,-3.058053e-01
368,8.564488e+01,-5.116707e-01,-9.407321e-02,-9.448249e-01,-2.188145e-01,-4.768877e-01,-6.744342e-02,-2.188072e-01,2.268022e-01,-1.314399e-02,-7.787230e-01,6.173415e-01,-2.330895e-01
369,7.059697e+01,-5.104805e-01,1.512300e-02,-5.528896e-01,-2.751521e-01,-4.000224e-01,-4.409920e-02,-3.960317e-01,3.833615e-01,-1.128718e-02,-6.129155e-01,6.501128e-01,-2.000988e-01
370,7.437542e+01,-4.663909e-01,-5.241605e-02,-7.176009e-01,-1.571437e-01,-5.846409e-01,4.052875e-02,-8.043580e-03,9.519005e-02,-4.426501e-02,-8.286768e-01,5.262375e-01,-2.145767e-01
371,9.227807e+01,-3.248465e-01,-3.337073e-01,-8.280654e-01,1.143293e-02,-4.580665e-01,2.566956e-01,-1.474799e-01,2.774981e-01,-1.132988e-01,-5.809085e-01,4.607730e-01,-3.629748e-01
372,8.749566e+01,-6.117907e-01,8.449746e-02,-4.138778e-01,-1.542110e-01,-7.141846e-01,-7.061193e-02,-1.146898e-01,1.683487e-01,-8.188675e-02,-6.629890e-01,7.663936e-01,-7.811962e-02
373,7.889481e+01,-5.098535e-01,-1.391469e-01,-8.379751e-01,-3.245685e-01,-2.960410e-01,-2.690247e-01,-3.883302e-01,2.759325e-01,4.117523e-02,-6.119416e-01,5.095483e-01,-2.359121e-01
374,8.448013e+01,-4.650619e-01,-1.699941e-01,-6.820740e-01,-1.318562e-01,-5.291379e-01,-1.279987e-01,-1.078824e-01,4.195668e-01,-7.120941e-02,-6.651493e-01,6.958724e-01,-3.515145e-01
