#number,value,params_x0,params_x1,params_x2,params_x3,params_x4,params_x5,params_x6,params_x7,params_x8,params_x9,params_x10,params_x11
258,1.194682e+01,5.685392e-01,-3.979906e-01,-2.420250e-01,1.806978e-03,-1.222244e-01,1.531840e-01,-6.303505e-01,-5.101918e-01,-4.344689e-02,-4.389289e-01,6.343824e-02,-4.559105e-01
259,9.315418e+01,4.174983e-01,-7.260534e-01,-6.041466e-02,-2.079204e-01,-8.282752e-01,4.052336e-01,-6.601163e-01,-3.392856e-01,-2.304071e-01,-5.737967e-01,4.824973e-01,3.172265e-01
260,9.229693e+01,2.689131e-01,-5.904482e-01,-3.521630e-01,-1.083209e-01,-8.007063e-01,2.769231e-01,-8.648247e-01,-3.124209e-01,-1.704881e-01,-4.252864e-02,3.983946e-01,-9.396764e-02
261,2.163255e+01,4.607691e-01,-8.415649e-01,-3.331183e-01,4.767466e-02,-5.275149e-01,2.731091e-01,-8.733349e-01,-3.461527e-01,-4.106313e-02,-6.577484e-01,4.960138e-01,-3.886438e-01
262,5.787370e+01,3.455364e-01,-4.853567e-01,-2.102247e-01,-1.520653e-01,-5.013464e-01,3.207760e-01,-7.249738e-01,-2.908724e-01,-1.363028e-01,-5.507858e-01,5.413393e-01,1.182067e-02
263,6.757880e+01,2.047159e-01,-6.201157e-01,-5.174431e-01,1.550397e-01,-9.525188e-01,2.558112e-01,-5.724521e-01,-4.813680e-01,-2.121243e-01,-5.912695e-01,4.068734e-01,-5.882584e-02
264,7.883757e+01,4.927915e-01,-5.368573e-01,-3.354508e-01,-1.889077e-01,-5.263024e-01,-1.690645e-01,-9.490928e-01,-3.108919e-01,-1.481760e-01,-4.131495e-01,5.894428e-01,1.944468e-01
265,2.220196e+01,5.606306e-01,-6.778015e-01,5.557910e-02,-1.250954e-01,-6.017557e-01,1.406733e-01,-8.572223e-01,-3.417354e-01,-3.671143e-01,-2.528646e-01,3.642029e-01,1.670933e-01
266,8.678633e+01,3.358947e-01,-6.888974e-01,-2.332373e-01,2.374844e-02,-5.595882e-01,3.200428e-01,-8.475344e-01,-1.581904e-01,-9.524748e-02,-6.005880e-01,6.527370e-01,1.192234e-02
267,8.313902e+01,8.875183e-02,-7.721556e-01,-1.831274e-01,-6.302076e-02,-9.855244e-01,2.976645e-01,-7.587927e-01,-2.878737e-01,-2.295415e-01,-1.215753e-01,1.980817e-01,-5.477476e-02
268,7.096988e+01,5.098937e-01,-6.028614e-01,-3.688003e-01,-1.871906e-01,-4.114551e-01,1.874911e-01,-4.783452e-01,-1.906736e-01,-2.951649e-01,-1.391604e-01,4.128164e-01,1.171093e-01
269,1.173784e+01,3.602733e-01,-6.911538e-01,3.518604e-02,-1.602015e-01,-7.759687e-01,4.488311e-01,-7.736696e-01,-5.554339e-01,-1.650600e-01,-3.102666e-01,4.507828e-01,6.769086e-02
270,1.224020e+01,4.611483e-01,-5.472494e-01,-2.156022e-01,9.165791e-03,-5.629316e-01,7.293626e-02,-8.024479e-01,-1.060863e-01,-1.583200e-01,-2.995989e-01,1.266279e-01,-1.155973e-01
271,7.895966e+01,4.943507e-01,-7.982957e-01,-3.463983e-01,5.320888e-04,-5.791768e-01,3.058080e-01,-9.484347e-01,-5.033453e-01,-8.181788e-02,-4.981498e-01,4.285502e-01,2.668344e-01
272,4.352429e+01,3.628932e-01,-5.718887e-01,-1.218528e-01,-1.642619e-01,-8.524604e-01,2.943995e-01,-9.781477e-01,-3.398564e-01,-1.419135e-01,-6.361469e-01,4.958061e-01,3.782457e-02
273,1.751835e+01,4.281422e-01,-3.815844e-01,-1.432686e-01,-2.482936e-01,-8.493984e-01,8.741416e-03,-6.849801e-01,-5.806668e-01,8.891118e-02,-3.982809e-01,5.662421e-01,6.552747e-02
274,1.972390e+01,1.637295e-01,-7.164210e-01,-2.567067e-01,-1.326976e-01,-5.880554e-01,2.388178e-01,-8.068905e-01,-6.081835e-01,-2.997935e-01,-4.242072e-01,7.708584e-01,1.132341e-01
275,8.601768e+01,3.306623e-01,-8.393492e-01,-2.448245e-01,-3.743073e-02,-6.668563e-01,3.556059e-01,-6.355858e-01,-5.650037e-01,1.051232e-01,-3.807772e-01,4.561745e-01,-8.030943e-03
276,2.151190e+01,3.551962e-01,-8.076688e-01,-2.964268e-01,-2.169440e-01,-5.870096e-01,2.688937e-01,-7.876077e-01,-2.539576e-01,-3.499139e-01,-3.379436e-01,6.447062e-01,-5.482916e-02
277,8.533087e+01,1.656758e-01,-8.212506e-01,7.113669e-03,-1.509507e-01,-5.907590e-01,9.178213e-02,-8.329738e-01,-1.885656e-01,-1.048119e-02,-2.984412e-01,3.082250e-01,-2.485405e-01
278,2.213634e+01,3.327367e-01,-7.266389e-01,-3.805164e-01,9.614907e-02,-6.958005e-01,3.008740e-01,-9.084308e-01,-6.396133e-01,1.072138e-01,-5.939776e-01,5.150069e-01,-1.054835e-01
279,6.263969e+01,4.045198e-01,-7.686461e-01,-2.673010e-01,4.702178e-02,-4.571098e-01,4.454912e-01,-7.948930e-01,-2.306037e-01,1.413682e-01,-6.261794e-01,4.465773e-01,1.400322e-01
280,4.478763e+01,5.396572e-01,-7.502697e-01,-2.089804e-01,-9.351953e-02,-8.144934e-01,3.603194e-01,-7.322232e-01,-3.459030e-01,5.055083e-02,-4.520674e-01,6.257901e-01,1.710850e-02
281,3.167791e+01,4.738309e-01,-5.528881e-01,-2.091046e-01,8.292616e-02,-5.080262e-01,2.677556e-01,-6.752998e-01,-4.629356e-01,-5.912295e-02,-3.711259e-01,4.503915e-01,1.854900e-01
282,1.971370e+01,2.250249e-01,-7.709560e-01,-3.970925e-01,2.025934e-01,-6.718623e-01,2.720833e-01,-6.750874e-01,-5.175090e-01,6.836796e-02,-3.670918e-01,7.672884e-01,3.994809e-01
283,8.161601e+01,3.981110e-01,-7.802528e-01,-1.364198e-01,-1.185055e-01,-6.953252e-01,3.861733e-01,-5.475944e-01,-3.744251e-01,2.054585e-01,-5.746166e-01,3.394057e-01,4.644570e-02
284,8.228735e+01,3.354727e-01,-5.066851e-01,-3.021222e-01,-2.212898e-03,-8.512998e-01,1.008697e-01,-4.121167e-01,-1.896274e-01,8.605321e-02,-5.689021e-01,6.364521e-01,-2.732701e-01
285,2.099483e+01,3.633210e-01,-9.466982e-01,-4.756953e-01,1.191232e-01,-6.686121e-01,2.686147e-01,-7.053575e-01,-3.840841e-01,1.377306e-01,-4.265007e-01,4.498673e-01,1.075418e-01
286,8.459047e+01,2.256520e-01,-8.582535e-01,-1.086100e-01,-1.663549e-01,-6.554713e-01,4.564679e-01,-8.467275e-01,-4.830618e-03,-1.559706e-01,-6.009698e-01,6.120336e-01,1.189175e-01
287,1.258246e+01,1.344413e-01,-5.114686e-01,-1.951702e-01,8.038374e-03,-9.170077e-01,3.973236e-01,-9.854138e-01,-3.291055e-01,2.887008e-02,-2.457829e-01,5.125323e-01,1.266237e-01
288,3.298330e+01,2.717691e-01,-6.245504e-01,1.631140e-01,1.073560e-01,-7.951519e-01,3.982116e-01,-6.666865e-01,-2.390546e-01,1.310232e-01,-6.291877e-01,3.213227e-01,-2.539194e-01
289,8.627977e+01,3.026786e-01,-9.921090e-01,6.490688e-02,-2.390099e-01,-8.151281e-01,3.381437e-01,-7.794869e-01,-1.437429e-01,7.677531e-02,-3.675211e-01,4.804117e-01,-2.118119e-01
290,3.241704e+01,6.015407e-01,-6.084064e-01,-2.314203e-01,9.193176e-02,-9.667350e-01,2.560915e-01,-7.445398e-01,-2.049483e-01,3.869242e-02,-5.637679e-01,3.478062e-01,-4.671123e-02
291,7.388895e+01,1.288226e-01,-7.115716e-01,-1.956279e-01,-1.460605e-01,-7.351284e-01,5.033377e-01,-6.887337e-01,-1.923001e-01,-2.493989e-01,-5.219345e-01,4.548480e-01,-1.422172e-02
292,2.007094e+01,6.262292e-02,-6.069238e-01,-2.581546e-02,-3.618151e-01,-6.341765e-01,6.680022e-02,-6.964461e-01,1.358540e-01,-7.954921e-02,-4.146218e-01,3.813342e-01,-3.627588e-01
293,3.209929e+01,3.394207e-01,-4.790444e-01,2.133184e-02,3.231650e-02,-6.754187e-01,1.038411e-01,-4.095242e-01,-6.570194e-02,-5.753738e-02,-3.333645e-01,4.426381e-01,-1.386122e-01
294,2.185983e+01,3.673161e-01,-8.313340e-01,-2.265618e-01,-2.390324e-01,-6.798628e-01,2.386198e-01,-7.201036e-01,-3.958744e-01,-1.319529e-01,-2.283829e-01,5.234273e-01,-3.813928e-01
295,4.748244e+01,2.490347e-01,-6.971301e-01,-1.305620e-01,-1.643989e-01,-6.974168e-01,2.279708e-01,-7.092660e-01,-1.290470e-01,-1.640913e-01,-3.432612e-01,4.817511e-01,-1.953609e-01
296,1.615940e+01,1.078278e-01,-8.892183e-01,-3.312071e-02,-1.109224e-01,-7.910358e-01,3.254051e-01,-7.156252e-01,-4.056667e-01,-2.511787e-01,-5.577032e-01,6.394008e-01,4.989745e-02
297,8.542368e+01,1.359292e-01,-4.101257e-01,-1.357360e-01,-1.716067e-01,-6.669691e-01,3.551213e-01,-4.868895e-01,1.414754e-01,-2.985298e-02,-2.050953e-01,3.518549e-01,-1.494600e-01
298,2.731422e+01,1.385883e-01,-8.149309e-01,1.304149e-01,-2.550006e-01,-7.368250e-01,3.484327e-01,-6.640843e-01,3.204382e-02,-5.706326e-02,-5.150427e-01,2.994963e-01,-8.875461e-02
299,2.047386e+01,2.920788e-01,-3.033614e-01,-3.075582e-01,-2.386467e-01,-7.639289e-01,5.946095e-01,-8.338263e-01,-3.215629e-02,1.096839e-01,-3.193038e-01,7.480020e-01,-3.114591e-01
300,2.584811e+01,1.249283e-01,-9.461131e-01,2.335604e-03,-2.056114e-01,-7.799560e-01,2.668686e-01,-5.245007e-01,-1.081222e-01,-1.986929e-01,-3.041714e-01,1.513925e-01,-3.889494e-01
301,2.452216e+01,-6.961330e-02,-4.801433e-01,-9.032724e-02,-3.180229e-01,-4.853383e-01,3.948769e-01,-7.930392e-01,-3.844872e-01,-1.333304e-01,-2.621004e-01,4.221931e-01,-1.258570e-01
302,3.246864e+01,1.344602e-01,-4.769429e-01,8.118120e-02,8.737857e-02,-9.905700e-01,2.346083e-01,-7.331089e-01,-1.311722e-01,-2.483556e-01,-3.464725e-01,4.941776e-01,2.548220e-03
303,7.362852e+01,3.422284e-01,-8.483684e-01,-2.729355e-01,-2.749091e-01,-5.798237e-01,9.922970e-02,-9.011680e-01,-2.167593e-03,4.723762e-03,-4.207338e-01,7.187395e-01,1.589628e-01
304,2.477775e+01,2.025236e-01,-7.850293e-01,7.720633e-02,-1.308200e-01,-8.022875e-01,4.797627e-01,-6.390890e-01,-1.659050e-01,1.492923e-01,-7.679309e-01,4.616319e-01,-2.113562e-01
305,8.419562e+01,1.738601e-01,-8.827735e-01,-6.026597e-03,-1.454706e-01,-7.767468e-01,3.102512e-01,-5.865161e-01,-1.804275e-01,1.213401e-01,-2.545207e-01,4.839523e-01,-4.250541e-01
306,8.706514e+01,4.705902e-01,-5.979810e-01,-1.127921e-01,-1.539101e-01,-7.223566e-01,5.152020e-01,-8.530470e-01,6.553636e-02,-1.565122e-01,-4.721358e-01,1.887508e-01,-1.984660e-01
307,9.233353e+01,4.173099e-01,-9.246205e-01,-1.201214e-01,-1.957876e-01,-7.649282e-01,4.354146e-01,-6.079417e-01,-2.870493e-02,-6.120199e-02,-4.406230e-01,4.799024e-01,-1.086193e-01
308,3.222403e+01,2.692271e-01,-6.102340e-01,-6.996527e-02,-1.869928e-01,-5.136893e-01,1.432539e-01,-6.942778e-01,-1.315598e-01,-2.971764e-02,-3.946707e-01,1.512869e-01,-6.987474e-02
309,2.618702e+01,1.934389e-01,-6.789366e-01,4.876767e-02,-1.438745e-01,-4.409518e-01,2.882568e-01,-4.650018e-01,2.941189e-02,3.342923e-02,-4.483311e-01,3.774826e-01,-2.808757e-01
310,2.413033e+01,5.357891e-01,-8.841373e-01,-5.496724e-02,-2.110840e-01,-8.039517e-01,4.389581e-01,-7.512066e-01,-1.614018e-01,-2.231845e-01,-2.903786e-01,3.248277e-01,6.031098e-02
311,8.490044e+01,2.677388e-01,-5.368881e-01,-1.271546e-01,-2.490270e-01,-8.928252e-01,2.309888e-01,-5.406472e-01,-5.171585e-02,4.790533e-02,-2.208849e-01,4.266400e-01,1.255120e-01
312,7.939248e+01,2.351426e-01,-8.092066e-01,-2.552874e-01,-5.361861e-02,-6.482990e-01,4.857409e-01,-6.964752e-01,-1.056546e-01,-1.353151e-01,-5.245420e-01,4.336505e-01,1.332513e-01
313,2.334568e+01,2.309410e-01,-9.477931e-01,-1.949049e-01,-3.641178e-01,-4.753566e-01,5.654184e-01,-6.427429e-01,1.935253e-02,-4.248079e-02,-5.475331e-01,4.742084e-01,-1.462922e-01
314,8.028974e+01,4.997891e-01,-8.511715e-01,-2.013584e-01,-1.641287e-01,-7.061232e-01,3.839377e-01,-8.020513e-01,9.346209e-02,2.919170e-02,-2.797558e-01,3.097924e-01,-4.783194e-01
315,5.152307e+01,1.171029e-02,-6.932308e-01,-9.892074e-02,-7.827337e-02,-7.955390e-01,1.426478e-01,-3.789523e-01,2.045908e-02,-2.170093e-01,-2.970522e-01,1.584338e-01,-4.885480e-01
316,1.955354e+01,5.139640e-01,-7.260487e-01,-1.780900e-01,-4.329471e-01,-5.893654e-01,2.395505e-01,-8.358687e-01,-1.934992e-01,1.186813e-02,-2.258284e-01,2.568114e-01,-1.413123e-02
317,2.225812e+01,3.044774e-01,-7.164280e-01,6.004613e-02,-2.097923e-01,-7.237134e-01,2.832613e-01,-6.061810e-01,-1.062349e-02,-2.244658e-01,-3.333935e-01,5.396094e-01,1.338201e-01
318,1.965079e+01,3.943930e-01,-8.061089e-01,-3.308533e-02,-2.679794e-01,-7.893195e-01,3.539650e-01,-5.366648e-01,5.300371e-02,-1.475066e-01,-6.055402e-01,6.853487e-01,1.165873e-01
319,2.037328e+01,2.287287e-01,-8.624533e-01,-1.121266e-01,-3.467273e-01,-6.913510e-01,2.437914e-01,-5.742925e-01,-4.136955e-02,-1.525979e-01,-4.009941e-01,7.320089e-01,-1.709832e-01
320,2.692669e+01,4.310844e-01,-6.805118e-01,3.243610e-01,9.575079e-02,-6.885240e-01,2.603156e-01,-6.322629e-01,1.758974e-01,2.021198e-02,-5.930459e-01,2.748574e-01,-1.974933e-01
321,2.602700e+01,1.698802e-01,-5.767934e-01,-1.058894e-01,-6.552209e-03,-7.193417e-01,2.936559e-01,-6.969159e-01,-2.459382e-01,-1.502669e-01,-3.587887e-01,3.543629e-01,-2.149665e-01
322,1.965113e+01,4.589024e-01,-6.081689e-01,-5.152877e-02,-4.173731e-01,-7.029021e-01,3.820547e-01,-7.285874e-01,1.607613e-01,-3.209758e-02,-4.752121e-01,5.029373e-01,-1.938564e-01
323,2.513089e+01,-5.782914e-02,-9.085887e-01,-1.038821e-01,-2.561806e-01,-8.726557e-01,3.991968e-01,-3.920028e-01,-2.372170e-02,7.428330e-02,-2.600048e-01,4.085099e-01,2.377434e-03
324,2.576257e+01,1.229984e-01,-7.693783e-01,-1.609440e-01,-2.324939e-01,-6.515612e-01,3.306756e-01,-6.562758e-01,-7.223540e-02,2.619208e-01,-3.531803e-01,4.497493e-01,-1.888771e-01
325,3.301257e+01,4.047515e-01,-5.366091e-01,-1.673960e-01,-1.731467e-01,-7.070500e-01,2.851616e-01,-3.069834e-01,1.169125e-01,4.522379e-02,-7.718195e-02,1.527465e-01,-1.139019e-01
326,2.717756e+01,3.898222e-01,-3.966709e-01,-6.874060e-02,-2.420279e-01,-4.491067e-01,1.745656e-01,-7.107095e-01,6.432737e-02,8.207656e-02,-3.790498e-01,2.545341e-01,4.434310e-02
327,2.664826e+01,1.626899e-01,-5.220591e-01,-3.925494e-01,-2.825809e-01,-8.230808e-01,3.081042e-01,-5.062902e-01,4.539513e-03,-2.425514e-01,-1.892098e-01,3.934997e-01,-1.638981e-01
328,8.040313e+01,1.818995e-01,-9.262790e-01,-9.358730e-02,-3.055312e-02,-7.753587e-01,2.346216e-01,-8.002470e-01,1.090830e-01,2.001684e-01,-1.716401e-01,5.089065e-01,-8.347464e-02
329,2.030690e+01,3.118500e-01,-6.704870e-01,-3.467362e-01,-2.757292e-01,-6.208856e-01,3.641326e-01,-6.588259e-01,2.284665e-01,-1.561881e-01,-3.485435e-01,4.890625e-01,-5.713713e-02
330,2.522636e+01,1.943928e-01,-8.708824e-01,-3.377880e-01,-2.837945e-01,-7.338400e-01,2.834376e-01,-5.457704e-01,3.554662e-02,2.209292e-02,-3.693696e-02,4.357723e-01,-2.746437e-02
331,3.180286e+01,3.720113e-01,-6.844278e-01,-2.412390e-01,-3.746305e-02,-8.674441e-01,2.326821e-01,-4.432901e-01,-5.642774e-02,1.932317e-01,-2.539996e-01,2.450518e-01,-1.020120e-01
332,7.768136e+01,4.414272e-01,-8.952969e-01,2.767762e-01,-2.146089e-01,-3.775333e-01,5.144661e-02,-4.595517e-01,1.158320e-01,9.046798e-03,-5.281103e-01,2.181514e-01,-1.901672e-01
333,1.964965e+01,3.524820e-01,-7.354488e-01,-1.242555e-01,-3.132336e-01,-7.832580e-01,2.941145e-01,-7.080955e-01,2.403766e-01,-1.149975e-02,-1.339924e-01,3.421726e-01,-1.982811e-01
334,7.687570e+01,1.665183e-01,-5.913416e-01,-1.260062e-01,-7.856569e-02,-5.574245e-01,1.938831e-01,-6.177655e-01,2.532378e-01,-3.130317e-02,-3.731602e-01,4.534389e-01,-3.382224e-01
335,2.451597e+01,3.698309e-01,-5.549854e-01,-1.815483e-01,-5.820518e-03,-8.315967e-01,4.128538e-01,-4.442230e-01,2.899831e-02,-2.478342e-01,-1.218483e-01,2.040388e-01,-1.087094e-01
336,6.487634e+01,2.395929e-01,-5.729174e-01,-9.559614e-02,-4.687379e-02,-8.352920e-01,7.812033e-02,-4.918773e-01,2.025922e-01,-1.254061e-01,-8.044142e-03,3.226049e-01,-1.783204e-01
337,2.731030e+01,2.553012e-01,-7.225679e-01,5.496679e-02,-3.107485e-02,-8.698563e-01,5.636848e-02,-5.091213e-01,4.226427e-01,1.816408e-01,-1.205540e-01,2.480266e-01,-3.739215e-01
338,4.474204e+01,3.835679e-01,-6.855567e-01,-1.081640e-01,-1.011510e-01,-7.720336e-01,5.503295e-01,-4.654243e-01,1.228729e-02,1.896900e-01,-4.953048e-01,4.251442e-01,-1.698122e-01
339,3.194887e+01,3.513130e-01,-7.360832e-01,2.044456e-01,2.327006e-01,-5.600483e-01,4.757150e-02,-8.295344e-01,-1.406371e-01,2.724349e-01,-2.376848e-01,4.304523e-01,-1.947565e-01
340,2.192016e+01,3.539775e-01,-8.424449e-01,3.190956e-02,-2.273853e-02,-6.861915e-01,5.040909e-01,-6.550253e-01,1.269048e-01,1.878086e-01,-3.674481e-01,3.013576e-01,-2.839718e-01
341,3.127811e+01,2.752883e-01,-5.846052e-01,-1.966981e-02,9.476507e-02,-6.011388e-01,1.453260e-01,-6.820099e-01,4.028249e-02,4.387176e-03,-2.242136e-01,3.994865e-01,-2.137192e-01
342,1.326008e+01,6.241534e-01,-8.598099e-01,1.170539e-01,-2.507638e-01,-4.928899e-01,1.431133e-01,-4.571885e-01,1.713902e-01,-1.557695e-02,-4.088093e-01,3.112345e-01,-7.882861e-02
343,7.461521e+01,3.254179e-01,-8.511408e-01,5.503808e-02,-5.754614e-02,-4.038531e-01,1.839326e-01,-6.289105e-01,6.287040e-02,1.858113e-01,-5.438695e-01,3.906491e-01,-1.184721e-01
344,8.237930e+01,2.870739e-01,-6.884298e-01,-1.143454e-01,-6.088101e-02,-5.391584e-01,3.563423e-01,-4.826886e-01,2.985020e-02,1.320424e-01,-3.061361e-01,3.217164e-01,-2.446740e-01
345,2.711236e+01,5.558609e-01,-7.366103e-01,9.356102e-02,-1.349339e-02,-6.350361e-01,1.494454e-01,-5.353381e-01,1.222201e-01,-7.990450e-03,-4.495208e-01,1.774762e-01,-1.541062e-01
346,8.720849e+01,1.747172e-01,-4.949561e-01,1.849194e-03,-7.969868e-02,-6.714494e-01,4.780471e-02,-7.800009e-01,1.131786e-01,9.112067e-02,-2.543706e-01,4.778674e-01,-3.913202e-01
347,2.196765e+01,4.310914e-01,-6.672755e-01,1.962076e-01,-1.416868e-01,-7.217401e-01,1.599440e-01,-7.540969e-01,-1.105130e-01,-2.683383e-01,-3.310853e-01,1.895596e-01,-2.184221e-01
348,2.699015e+01,2.707882e-01,-8.605181e-01,2.694746e-01,-3.062257e-01,-4.330464e-01,5.629563e-02,-3.217978e-01,2.076542e-01,-5.367994e-02,-3.630574e-01,2.636379e-01,-4.751366e-01
349,3.164335e+01,4.198151e-01,-7.770329e-01,2.556955e-01,-3.382879e-01,-5.390305e-01,9.808200e-02,-7.189643e-01,3.210748e-01,-1.467968e-01,-5.043576e-01,4.160790e-01,-3.554975e-01
350,3.205300e+01,3.687142e-01,-6.805540e-01,1.908200e-01,-1.914238e-01,-6.111459e-01,1.533716e-01,-5.521673e-01,5.635683e-02,7.372587e-02,-2.342995e-01,3.303994e-01,-1.020374e-01
351,5.284555e+01,4.007365e-01,-5.921127e-01,-1.305507e-01,6.436930e-02,-6.932702e-01,1.947350e-01,-6.727979e-01,1.446614e-01,-2.416471e-01,-3.825968e-01,4.617442e-01,-1.338036e-01
352,2.641272e+01,2.302667e-01,-8.556220e-01,1.700063e-01,-3.066986e-01,-4.456964e-01,7.757159e-02,-5.519656e-01,3.142210e-01,1.054769e-01,-2.569286e-01,1.959717e-01,4.971283e-02
353,7.748348e+01,1.775648e-01,-7.938266e-01,6.036912e-02,-1.275831e-01,-4.413622e-01,-1.787673e-01,-7.352248e-01,2.120332e-01,6.041930e-02,-5.709465e-01,4.021713e-01,-3.190137e-01
354,5.166053e+01,4.327025e-01,-6.103149e-01,-6.699729e-02,-8.724900e-02,-4.428368e-01,1.228780e-01,-6.650448e-01,1.031724e-01,1.925930e-01,-4.629644e-01,4.210888e-01,-2.135153e-01
355,8.404454e+01,2.569675e-01,-5.094436e-01,1.263105e-01,-1.115813e-01,-7.364348e-01,1.321894e-01,-6.449407e-01,2.033445e-02,-8.072801e-02,-4.218189e-01,4.185610e-01,-1.347313e-01
356,2.579998e+01,2.878441e-01,-7.612492e-01,3.983551e-02,7.979528e-02,-4.943868e-01,1.983214e-01,-5.034040e-01,-2.558727e-02,8.201738e-02,-3.652669e-01,3.426279e-01,-3.049041e-01
357,1.910152e+01,1.727638e-01,-7.313461e-01,-9.261064e-02,5.138075e-02,-5.777212e-01,1.847280e-01,-7.401766e-01,2.673896e-01,1.275867e-01,-1.955389e-01,3.029149e-01,-1.854250e-01
358,2.576925e+01,9.236686e-02,-5.808385e-01,1.937633e-01,9.045821e-02,-3.043289e-01,3.576182e-02,-6.979181e-01,-5.177787e-02,2.305709e-01,-5.243502e-01,6.213197e-01,-2.469220e-01
359,2.624712e+01,1.943378e-01,-5.719300e-01,3.863649e-03,-1.313874e-01,-5.868974e-01,1.461924e-01,-8.415918e-01,3.446825e-02,2.320349e-01,-2.318784e-01,5.601237e-01,-1.215703e-01
360,2.466597e+01,3.805421e-01,-9.359727e-01,1.181099e-02,-1.440556e-01,-6.710487e-01,-3.973278e-02,-4.756158e-01,8.206093e-02,1.377999e-01,-2.370485e-01,3.901118e-01,-2.737283e-01
361,8.129583e+01,3.256511e-01,-6.447548e-01,1.624697e-01,-2.104094e-01,-7.160215e-01,-3.820226e-02,-7.451743e-01,-1.610803e-02,2.006856e-01,-1.297397e-01,2.744062e-01,-2.875615e-01
362,8.233414e+01,5.705944e-01,-6.167768e-01,4.943799e-02,-1.581325e-01,-6.286158e-01,3.283967e-01,-6.045690e-01,-1.631533e-01,1.820878e-01,-4.903884e-01,2.470692e-01,-1.381596e-01
363,3.142238e+01,2.324387e-01,-7.818620e-01,-4.759299e-02,-1.768177e-01,-5.463689e-01,4.190844e-01,-5.206603e-01,2.519602e-01,1.998484e-01,-4.053439e-01,2.633520e-01,-3.531221e-01
364,7.554017e+01,3.467694e-01,-6.413212e-01,1.996658e-03,-9.419153e-02,-5.609288e-01,1.684516e-01,-7.070894e-01,-1.581562e-01,1.452549e-01,-4.238172e-01,4.096993e-01,-2.255175e-01
365,1.963719e+01,2.168571e-01,-5.173890e-01,4.946082e-02,-1.306663e-01,-4.740227e-01,2.865371e-01,-7.365689e-01,2.537202e-02,3.280791e-02,-2.494804e-01,3.144279e-01,-4.113448e-01
366,2.661237e+01,3.059056e-01,-3.973382e-01,2.074810e-01,-7.011416e-02,-7.024724e-01,6.843812e-02,-7.788599e-01,1.650360e-01,-2.036050e-01,-2.736947e-01,1.009634e-01,-3.017196e-01
367,7.084621e+01,3.772172e-01,-5.663021e-01,-2.161720e-02,-1.254066e-01,-8.135224e-01,2.449016e-01,-6.248027e-01,5.979882e-02,-1.006959e-01,-7.379023e-01,1.335031e-01,-1.104983e-01
368,8.724250e+01,4.235173e-01,-5.761893e-01,7.545511e-02,-1.731266e-01,-7.118751e-01,1.667281e-01,-7.667740e-01,-1.726568e-02,5.090909e-02,-4.553801e-01,3.700223e-01,-5.116356e-02
369,2.644765e+01,4.761211e-01,-2.515258e-01,4.520227e-02,-2.173586e-01,-7.013289e-01,2.745925e-01,-5.255606e-01,-2.260019e-01,1.962154e-01,-4.802018e-01,5.869622e-02,-1.455383e-01
370,2.551085e+01,1.674491e-01,-5.356381e-01,1.049062e-01,-4.164638e-02,-5.363033e-01,3.005906e-01,-6.936900e-01,4.453222e-02,2.279322e-01,-2.384150e-01,1.625404e-01,-8.713352e-02
371,8.431344e+01,5.038423e-01,-5.743935e-01,1.815335e-01,-5.372280e-02,-6.758086e-01,3.069156e-01,-5.796371e-01,-1.070144e-01,3.185436e-03,-3.875046e-01,4.019880e-01,-2.035801e-01
372,8.464711e+01,5.257937e-01,-6.189869e-01,1.515110e-01,-3.061813e-01,-6.629266e-01,2.691157e-01,-6.529132e-01,2.564934e-02,8.539127e-02,-4.902334e-01,3.317986e-01,1.453564e-01
373,7.376620e+01,2.411778e-01,-5.887650e-01,-4.306532e-02,-6.189141e-02,-4.283462e-01,1.933134e-01,-8.547269e-01,-2.128727e-01,1.846178e-01,-5.291444e-01,4.784701e-01,8.494986e-03
374,2.503302e+01,1.627692e-01,-5.135652e-01,-1.139861e-01,-7.964716e-02,-7.115156e-01,2.423995e-01,-5.954563e-01,-1.771688e-01,-8.481785e-02,-4.789922e-01,5.165635e-01,-8.161664e-02
375,2.505312e+01,5.643199e-01,-4.759335e-01,9.103670e-02,-2.930356e-01,-7.297773e-01,3.857301e-01,-5.568025e-01,1.808757e-03,5.570917e-02,-4.536128e-01,3.028312e-01,2.230026e-02
376,2.185396e+01,3.376898e-01,-3.818175e-01,1.469066e-01,-2.701095e-01,-6.733222e-01,2.416766e-01,-7.088805e-01,6.984927e-02,-2.763227e-02,-3.768872e-01,4.180853e-01,-1.882788e-01
377,8.934507e+01,4.780896e-01,-6.111076e-01,1.609795e-01,-1.901397e-01,-6.743312e-01,1.508468e-01,-7.326299e-01,1.570163e-01,1.274369e-03,-4.404651e-01,4.040804e-01,-7.524637e-04
378,8.385005e+01,1.082621e-01,-5.717158e-01,3.263075e-01,-1.598208e-01,-7.328642e-01,2.595336e-01,-6.288694e-01,-7.380225e-02,1.892728e-01,-3.024872e-01,5.858924e-01,1.384463e-01
379,3.176948e+01,3.692011e-01,-5.393578e-01,9.798281e-02,-2.761169e-01,-8.247965e-01,1.255094e-01,-6.497190e-01,-1.317710e-01,5.401084e-02,-3.131996e-01,3.809899e-01,-2.933635e-02
380,7.747036e+01,5.502156e-01,-7.499092e-01,3.658583e-02,-2.567710e-01,-6.240686e-01,1.932321e-01,-6.620017e-01,-4.851081e-02,-1.580513e-02,-4.321033e-01,3.106516e-01,-1.016836e-02
